3,34,2
3,35,15
3,36,6
3,37,5
3,38,1
3,39,10
3,40,12
3,41,7
3,42,4
3,43,1
3,44,4
3,45,8
3,46,0
3,47,2
3,48,13
3,49,5
3,50,13
3,51,10
3,52,10
3,53,12
3,54,0
3,55,14
3,56,7
3,57,10
3,58,5
3,59,4
3,60,4
3,61,9
3,62,9
3,63,2
3,64,4
3,65,5
3,66,2
3,67,3
3,68,0
3,69,0
3,70,9
3,71,1
3,72,1
3,73,1
3,74,3
3,75,1
3,76,7
3,77,5
3,78,0
3,79,0
3,80,1
4,1,15
4,2,13
4,3,14
4,5,13
4,6,9
4,7,14
4,8,5
4,9,14
4,10,14
4,11,4
4,12,13
4,13,14
4,14,12
4,15,0
4,16,8
4,17,7
4,18,0
4,19,8
4,20,5
4,21,8
4,22,6
4,23,11
4,24,7
4,25,9
4,26,8
4,27,0
4,28,10
4,29,5
4,30,9
4,31,14
4,32,8
4,33,2
4,34,2
4,35,13
4,36,4
4,37,4
4,38,1
4,39,10
4,40,10
4,41,5
4,42,4
4,43,1
4,44,4
4,45,7
4,46,0
4,47,2
4,48,11
4,49,4
4,50,10
4,51,7
4,52,8
4,53,10
4,54,0
4,55,12
4,56,6
4,57,8
4,58,4
4,59,4
4,60,3
4,61,7
4,62,8
4,63,2
4,64,4
4,65,4
4,66,2
4,67,3
4,68,0
4,69,0
4,70,8
4,71,1
4,72,1
4,73,0
4,74,2
4,75,0
4,76,4
4,77,3
4,78,-1
4,79,-1
4,80,0
5,1,15
5,2,15
5,3,15
5,4,13
5,6,11
5,7,15
5,8,5
5,9,15
5,10,14
5,11,4
5,12,14
5,13,15
5,14,14
5,15,0
5,16,8
5,17,7
5,18,0
5,19,8
5,20,5
5,21,8
5,22,6
5,23,11
5,24,7
5,25,9
5,26,10
5,27,0
5,28,10
5,29,5
5,30,9
5,31,14
5,32,9
5,33,2
5,34,2
5,35,13
5,36,5
5,37,5
5,38,1
5,39,10
5,40,12
5,41,6
5,42,4
5,43,1
5,44,4
5,45,8
5,46,0
5,47,2
5,48,11
5,49,4
5,50,11
5,51,8
5,52,8
5,53,10
5,54,0
5,55,12
5,56,6
5,57,8
5,58,5
5,59,4
5,60,4
5,61,7
5,62,8
5,63,2
5,64,4
5,65,4
5,66,2
5,67,3
5,68,0
5,69,0
5,70,8
5,71,1
5,72,1
5,73,0
5,74,1
5,75,0
5,76,5
5,77,3
5,78,-1
5,79,-1
5,80,0
6,1,13
6,2,13
6,3,12
6,4,9
6,5,11
6,7,13
6,8,3
6,9,12
6,10,13
6,11,3
6,12,12
6,13,12
6,14,11
6,15,0
6,16,5
6,17,4
6,18,0
6,19,6
6,20,4
6,21,4
6,22,3
6,23,12
6,24,4
6,25,7
6,26,11
6,27,0
6,28,7
6,29,5
6,30,7
6,31,13
6,32,10
6,33,1
6,34,2
6,35,12
6,36,4
6,37,6
6,38,0
6,39,10
6,40,10
6,41,6
6,42,3
6,43,1
6,44,2
6,45,7
6,46,0
6,47,1
6,48,11
6,49,3
6,50,9
6,51,10
6,52,10
6,53,11
6,54,0
6,55,12
6,56,7
6,57,10
6,58,5
6,59,3
6,60,5
6,61,9
6,62,8
6,63,1
6,64,2
6,65,4
6,66,2
6,67,3
6,68,0
6,69,0
6,70,6
6,71,1
6,72,2
6,73,0
6,74,1
6,75,0
6,76,7
6,77,3
6,78,0
6,79,0
6,80,0
7,1,18
7,2,17
7,3,17
7,4,14
7,5,15
7,6,13
7,8,5
7,9,17
7,10,17
7,11,4
7,12,16
7,13,17
7,14,15
7,15,0
7,16,8
7,17,7
7,18,0
7,19,8
7,20,6
7,21,8
7,22,6
7,23,14
7,24,7
7,25,9
7,26,12
7,27,0
7,28,11
7,29,6
7,30,9
7,31,17
7,32,12
7,33,2
7,34,2
7,35,15
7,36,6
7,37,6
7,38,1
7,39,11
7,40,12
7,41,7
7,42,4
7,43,1
7,44,4
7,45,8
7,46,0
7,47,2
7,48,14
7,49,5
7,50,13
7,51,11
7,52,11
7,53,13
7,54,0
7,55,15
7,56,8
7,57,11
7,58,6
7,59,4
7,60,5
7,61,10
7,62,10
7,63,2
7,64,4
7,65,5
7,66,2
7,67,4
7,68,0
7,69,0
7,70,10
7,71,1
7,72,2
7,73,1
7,74,3
7,75,1
7,76,8
7,77,5
7,78,0
7,79,0
7,80,1
8,1,5
8,2,5
8,3,5
8,4,5
8,5,5
8,6,3
8,7,5
8,9,5
8,10,5
8,11,3
8,12,5
8,13,5
8,14,5
8,15,0
8,16,5
8,17,5
8,18,0
8,19,5
8,20,3
8,21,5
8,22,4
8,23,2
8,24,4
8,25,5
8,26,3
8,27,0
8,28,5
8,29,4
8,30,5
8,31,5
8,32,2
8,33,2
8,34,1
8,35,3
8,36,3
8,37,1
8,38,1
8,39,4
8,40,4
8,41,0
8,42,4
8,43,1
8,44,4
8,45,3
8,46,0
8,47,2
8,48,3
8,49,1
8,50,4
8,51,0
8,52,0
8,53,2
8,54,-1
8,55,3
8,56,0
8,57,0
8,58,0
8,59,-1
8,60,0
8,61,0
8,62,2
8,63,-1
8,64,2
8,65,0
8,66,-1
8,67,-1
8,68,-1
8,69,-1
8,70,2
8,71,-1
8,72,-1
8,73,-1
8,74,-1
8,75,-1
8,76,0
8,77,1
8,78,-1
8,79,-1
8,80,-1
9,1,17
9,2,16
9,3,17
9,4,14
9,5,15
9,6,12
9,7,17
9,8,5
9,10,16
9,11,4
9,12,16
9,13,17
9,14,14
9,15,0
9,16,8
9,17,7
9,18,0
9,19,8
9,20,6
9,21,8
9,22,6
9,23,13
9,24,7
9,25,9
9,26,11
9,27,0
9,28,11
9,29,6
9,30,9
9,31,16
9,32,11
9,33,2
9,34,2
9,35,15
9,36,6
9,37,5
9,38,1
9,39,10
9,40,12
9,41,7
9,42,4
9,43,1
9,44,4
9,45,8
9,46,0
9,47,2
9,48,13
9,49,5
9,50,13
9,51,10
9,52,10
9,53,12
9,54,0
9,55,14
9,56,7
9,57,10
9,58,5
9,59,4
9,60,4
9,61,9
9,62,9
9,63,2
9,64,4
9,65,5
9,66,2
9,67,3
9,68,0
9,69,0
9,70,9
9,71,1
9,72,1
9,73,1
9,74,3
9,75,1
9,76,7
9,77,5
9,78,0
9,79,0
9,80,1
10,1,18
10,2,16
10,3,16
10,4,14
10,5,14
10,6,13
10,7,17
10,8,5
10,9,16
10,11,4
10,12,15
10,13,16
10,14,14
10,15,0
10,16,7
10,17,6
10,18,0
10,19,8
10,20,5
10,21,7
10,22,5
10,23,15
10,24,6
10,25,9
10,26,11
10,27,0
10,28,10
10,29,6
10,30,9
10,31,18
10,32,12
10,33,2
10,34,2
10,35,15
10,36,5
10,37,6
10,38,1
10,39,12
10,40,11
10,41,8
10,42,4
10,43,1
10,44,4
10,45,7
10,46,0
10,47,2
10,48,15
10,49,4
10,50,12
10,51,11
10,52,12
10,53,14
10,54,0
10,55,16
10,56,8
10,57,12
10,58,7
10,59,4
10,60,5
10,61,11
10,62,10
10,63,2
10,64,4
10,65,5
10,66,2
10,67,4
10,68,0
10,69,0
10,70,11
10,71,1
10,72,2
10,73,1
10,74,4
10,75,1
10,76,8
10,77,5
10,78,0
10,79,0
10,80,0
11,1,4
11,2,4
11,3,4
11,4,4
11,5,4
11,6,3
11,7,4
11,8,3
11,9,4
11,10,4
11,12,4
11,13,4
11,14,4
11,15,0
11,16,4
11,17,4
11,18,0
11,19,3
11,20,4
11,21,4
11,22,3
11,23,2
11,24,4
11,25,3
11,26,2
11,27,0
11,28,4
11,29,4
11,30,3
11,31,4
11,32,2
11,33,2
11,34,2
11,35,3
11,36,2
11,37,1
11,38,1
11,39,3
11,40,4
11,41,0
11,42,3
11,43,1
11,44,3
11,45,2
11,46,0
11,47,2
11,48,1
11,49,0
11,50,3
11,51,0
11,52,0
11,53,1
11,54,-1
11,55,2
11,56,-1
11,57,0
11,58,0
11,59,-1
11,60,1
11,61,0
11,62,1
11,63,-1
11,64,1
11,65,0
11,66,-1
11,67,-1
11,68,-1
11,69,-1
11,70,2
11,71,0
11,72,-1
11,73,-1
11,74,-1
11,75,-1
11,76,0
11,77,-1
11,78,-1
11,79,-1
11,80,-1
12,1,16
12,2,15
12,3,16
12,4,13
12,5,14
12,6,12
12,7,16
12,8,5
12,9,16
12,10,15
12,11,4
12,13,16
12,14,13
12,15,0
12,16,8
12,17,7
12,18,0
12,19,8
12,20,6
12,21,7
12,22,6
12,23,12
12,24,7
12,25,9
12,26,11
12,27,0
12,28,10
12,29,6
12,30,9
12,31,15
12,32,10
12,33,2
12,34,2
12,35,14
12,36,6
12,37,5
12,38,1
12,39,10
12,40,12
12,41,6
12,42,4
12,43,1
12,44,4
12,45,8
12,46,0
12,47,2
12,48,12
12,49,4
12,50,13
12,51,10
12,52,10
12,53,12
12,54,0
12,55,13
12,56,7
12,57,10
12,58,4
12,59,3
12,60,4
12,61,9
12,62,9
12,63,1
12,64,4
12,65,5
12,66,2
12,67,2
12,68,0
12,69,0
12,70,8
12,71,1
12,72,1
12,73,0
12,74,2
12,75,0
12,76,7
12,77,5
12,78,0
12,79,0
12,80,1
13,1,17
13,2,16
13,3,17
13,4,14
13,5,15
13,6,12
13,7,17
13,8,5
13,9,17
13,10,16
13,11,4
13,12,16
13,14,14
13,15,0
13,16,8
13,17,7
13,18,0
13,19,8
13,20,6
13,21,8
13,22,6
13,23,13
13,24,7
13,25,9
13,26,11
13,27,0
13,28,11
13,29,6
13,30,9
13,31,16
13,32,11
13,33,2
13,34,2
13,35,15
13,36,6
13,37,5
13,38,1
13,39,10
13,40,12
13,41,7
13,42,4
13,43,1
13,44,4
13,45,8
13,46,0
13,47,2
13,48,13
13,49,5
13,50,13
13,51,10
13,52,10
13,53,12
13,54,0
13,55,14
13,56,7
13,57,10
13,58,5
13,59,4
13,60,4
13,61,9
13,62,9
13,63,2
13,64,4
13,65,5
13,66,2
13,67,3
13,68,0
13,69,0
13,70,9
13,71,1
13,72,1
13,73,1
13,74,3
13,75,1
13,76,7
13,77,5
13,78,0
13,79,0
13,80,1
14,1,15
14,2,15
14,3,14
14,4,12
14,5,14
14,6,11
14,7,15
14,8,5
14,9,14
14,10,14
14,11,4
14,12,13
14,13,14
14,15,0
14,16,8
14,17,7
14,18,0
14,19,8
14,20,5
14,21,8
14,22,6
14,23,11
14,24,7
14,25,8
14,26,10
14,27,0
14,28,10
14,29,5
14,30,8
14,31,14
14,32,10
14,33,2
14,34,2
14,35,12
14,36,5
14,37,6
14,38,1
14,39,10
14,40,11
14,41,6
14,42,4
14,43,1
14,44,4
14,45,8
14,46,0
14,47,2
14,48,11
14,49,4
14,50,11
14,51,8
14,52,8
14,53,10
14,54,0
14,55,12
14,56,6
14,57,8
14,58,6
14,59,3
14,60,5
14,61,8
14,62,9
14,63,2
14,64,4
14,65,4
14,66,1
14,67,4
14,68,0
14,69,0
14,70,9
14,71,1
14,72,2
14,73,0
14,74,1
14,75,0
14,76,6
14,77,3
14,78,-1
14,79,-1
14,80,0
15,1,0
15,2,0
15,3,0
15,4,0
15,5,0
15,6,0
15,7,0
15,8,0
15,9,0
15,10,0
15,11,0
15,12,0
15,13,0
15,14,0
15,16,0
15,17,0
15,18,0
15,19,0
15,20,0
15,21,0
15,22,0
15,23,0
15,24,0
15,25,0
15,26,0
15,27,0
15,28,0
15,29,0
15,30,0
15,31,0
15,32,0
15,33,0
15,34,0
15,35,0
15,36,0
15,37,0
15,38,0
15,39,0
15,40,0
15,41,0
15,42,0
15,43,0
15,44,0
15,45,0
15,46,0
15,47,0
15,48,0
15,49,0
15,50,0
15,51,-1
15,52,-1
15,53,-1
15,54,-1
15,55,-1
15,56,-1
15,57,-1
15,58,-1
15,59,-1
15,60,-1
15,61,-1
15,62,-1
15,63,-1
15,64,-1
15,65,-1
15,66,-1
15,67,-1
15,68,-1
15,69,-1
15,70,-1
15,71,-1
15,72,-1
15,73,-1
15,74,-1
15,75,-1
15,76,-1
15,77,-1
15,78,-1
15,79,-1
15,80,-1
16,1,8
16,2,8
16,3,8
16,4,8
16,5,8
16,6,5
16,7,8
16,8,5
16,9,8
16,10,7
16,11,4
16,12,8
16,13,8
16,14,8
16,15,0
16,17,7
16,18,0
16,19,6
16,20,5
16,21,7
16,22,6
16,23,4
16,24,6
16,25,6
16,26,5
16,27,0
16,28,7
16,29,5
16,30,6
16,31,7
16,32,4
16,33,2
16,34,2
16,35,6
16,36,4
16,37,3
16,38,1
16,39,6
16,40,7
16,41,0
16,42,4
16,43,1
16,44,4
16,45,5
16,46,0
16,47,2
16,48,4
16,49,3
16,50,7
16,51,2
16,52,2
16,53,4
16,54,-1
16,55,5
16,56,1
16,57,2
16,58,0
16,59,0
16,60,1
16,61,2
16,62,4
16,63,0
16,64,2
16,65,1
16,66,0
16,67,0
16,68,-1
16,69,-1
16,70,3
16,71,0
16,72,-1
16,73,-1
16,74,-1
16,75,-1
16,76,2
16,77,1
16,78,-1
16,79,-1
16,80,0
17,1,7
17,2,7
17,3,7
17,4,7
17,5,7
17,6,4
17,7,7
17,8,5
17,9,7
17,10,6
17,11,4
17,12,7
17,13,7
17,14,7
17,15,0
17,16,7
17,18,0
17,19,5
17,20,5
17,21,7
17,22,5
17,23,3
17,24,6
17,25,5
17,26,4
17,27,0
17,28,7
17,29,5
17,30,5
17,31,6
17,32,3
17,33,2
17,34,2
17,35,5
17,36,4
17,37,2
17,38,1
17,39,5
17,40,6
17,41,0
17,42,4
17,43,1
17,44,4
17,45,4
17,46,0
17,47,2
17,48,3
17,49,2
17,50,6
17,51,1
17,52,1
17,53,3
17,54,-1
17,55,4
17,56,0
17,57,1
17,58,0
17,59,-1
17,60,1
17,61,1
17,62,3
17,63,-1
17,64,2
17,65,1
17,66,-1
17,67,-1
17,68,-1
17,69,-1
17,70,3
17,71,0
17,72,-1
17,73,-1
17,74,-1
17,75,-1
17,76,1
17,77,1
17,78,-1
17,79,-1
17,80,0
18,1,0
18,2,0
18,3,0
18,4,0
18,5,0
18,6,0
18,7,0
18,8,0
18,9,0
18,10,0
18,11,0
18,12,0
18,13,0
18,14,0
18,15,0
18,16,0
18,17,0
18,19,0
18,20,0
18,21,0
18,22,0
18,23,0
18,24,0
18,25,0
18,26,0
18,27,0
18,28,0
18,29,0
18,30,0
18,31,0
18,32,0
18,33,0
18,34,0
18,35,0
18,36,0
18,37,0
18,38,0
18,39,0
18,40,0
18,41,0
18,42,0
18,43,0
18,44,0
18,45,0
18,46,0
18,47,0
18,48,0
18,49,0
18,50,0
18,51,-1
18,52,-1
18,53,-1
18,54,-1
18,55,-1
18,56,-1
18,57,-1
18,58,-1
18,59,-1
18,60,-1
18,61,-1
18,62,-1
18,63,-1
18,64,-1
18,65,-1
18,66,-1
18,67,-1
18,68,-1
18,69,-1
18,70,-1
18,71,-1
18,72,-1
18,73,-1
18,74,-1
18,75,-1
18,76,-1
18,77,-1
18,78,-1
18,79,-1
18,80,-1
19,1,8
19,2,8
19,3,8
19,4,8
19,5,8
19,6,6
19,7,8
19,8,5
19,9,8
19,10,8
19,11,3
19,12,8
19,13,8
19,14,8
19,15,0
19,16,6
19,17,5
19,18,0
19,20,3
19,21,5
19,22,5
19,23,5
19,24,5
19,25,8
19,26,6
19,27,0
19,28,7
19,29,4
19,30,8
19,31,8
19,32,4
19,33,2
19,34,1
19,35,6
19,36,3
19,37,2
19,38,1
19,39,7
19,40,7
19,41,2
19,42,4
19,43,1
19,44,4
19,45,6
19,46,0
19,47,2
19,48,6
19,49,2
19,50,6
19,51,3
19,52,3
19,53,5
19,54,0
19,55,6
19,56,3
19,57,3
19,58,2
19,59,2
19,60,2
19,61,3
19,62,5
19,63,1
19,64,4
19,65,2
19,66,1
19,67,1
19,68,0
19,69,0
19,70,4
19,71,0
19,72,1
19,73,-1
19,74,-1
19,75,-1
19,76,1
19,77,1
19,78,-1
19,79,-1
19,80,-1
20,1,6
20,2,6
20,3,6
20,4,5
20,5,5
20,6,4
20,7,6
20,8,3
20,9,6
20,10,5
20,11,4
20,12,6
20,13,6
20,14,5
20,15,0
20,16,5
20,17,5
20,18,0
20,19,3
20,21,5
20,22,4
20,23,3
20,24,5
20,25,3
20,26,4
20,27,0
20,28,6
20,29,5
20,30,3
20,31,5
20,32,3
20,33,2
20,34,2
20,35,5
20,36,4
20,37,1
20,38,1
20,39,3
20,40,5
20,41,1
20,42,3
20,43,1
20,44,3
20,45,3
20,46,0
20,47,2
20,48,2
20,49,2
20,50,5
20,51,1
20,52,1
20,53,2
20,54,-1
20,55,3
20,56,-1
20,57,1
20,58,0
20,59,-1
20,60,1
20,61,1
20,62,1
20,63,-1
20,64,1
20,65,0
20,66,-1
20,67,-1
20,68,-1
20,69,-1
20,70,2
20,71,0
20,72,-1
20,73,0
20,74,0
20,75,0
20,76,1
20,77,0
20,78,0
20,79,0
20,80,1
21,1,8
21,2,8
21,3,8
21,4,8
21,5,8
21,6,4
21,7,8
21,8,5
21,9,8
21,10,7
21,11,4
21,12,7
21,13,8
21,14,8
21,15,0
21,16,7
21,17,7
21,18,0
21,19,5
21,20,5
21,22,5
21,23,4
21,24,6
21,25,5
21,26,4
21,27,0
21,28,8
21,29,5
21,30,5
21,31,7
21,32,4
21,33,2
21,34,2
21,35,6
21,36,4
21,37,2
21,38,1
21,39,5
21,40,6
21,41,1
21,42,4
21,43,1
21,44,4
21,45,4
21,46,0
21,47,2
21,48,4
21,49,3
21,50,6
21,51,1
21,52,1
21,53,3
21,54,-1
21,55,5
21,56,0
21,57,1
21,58,1
21,59,0
21,60,1
21,61,1
21,62,3
21,63,0
21,64,2
21,65,1
21,66,-1
21,67,0
21,68,-1
21,69,-1
21,70,4
21,71,0
21,72,-1
21,73,0
21,74,0
21,75,0
21,76,1
21,77,1
21,78,-1
21,79,-1
21,80,0
22,1,6
22,2,6
22,3,6
22,4,6
22,5,6
22,6,3
22,7,6
22,8,4
22,9,6
22,10,5
22,11,3
22,12,6
22,13,6
22,14,6
22,15,0
22,16,6
22,17,5
22,18,0
22,19,5
22,20,4
22,21,5
22,23,2
22,24,5
22,25,5
22,26,4
22,27,0
22,28,5
22,29,3
22,30,5
22,31,5
22,32,2
22,33,2
22,34,1
22,35,4
22,36,3
22,37,1
22,38,1
22,39,4
22,40,5
22,41,0
22,42,3
22,43,1
22,44,4
22,45,4
22,46,0
22,47,2
22,48,3
22,49,2
22,50,5
22,51,0
22,52,0
22,53,2
22,54,-1
22,55,3
22,56,0
22,57,0
22,58,0
22,59,0
22,60,0
22,61,0
22,62,2
22,63,0
22,64,2
22,65,-1
22,66,0
22,67,0
22,68,-1
22,69,-1
22,70,2
22,71,-1
22,72,-1
22,73,-1
22,74,-1
22,75,-1
22,76,0
22,77,0
22,78,-1
22,79,-1
22,80,0
23,1,15
23,2,13
23,3,13
23,4,11
23,5,11
23,6,12
23,7,14
23,8,2
23,9,13
23,10,15
23,11,2
23,12,12
23,13,13
23,14,11
23,15,0
23,16,4
23,17,3
23,18,0
23,19,5
23,20,3
23,21,4
23,22,2
23,24,3
23,25,6
23,26,10
23,27,0
23,28,7
23,29,4
23,30,6
23,31,15
23,32,12
23,33,0
23,34,1
23,35,14
23,36,4
23,37,6
23,38,0
23,39,10
23,40,9
23,41,8
23,42,2
23,43,0
23,44,1
23,45,6
23,46,0
23,47,0
23,48,14
23,49,4
23,50,9
23,51,11
23,52,12
23,53,13
23,54,0
23,55,14
23,56,8
23,57,12
23,58,7
23,59,4
23,60,4
23,61,11
23,62,9
23,63,2
23,64,2
23,65,5
23,66,2
23,67,4
23,68,0
23,69,0
23,70,9
23,71,1
23,72,2
23,73,1
23,74,4
23,75,1
23,76,8
23,77,4
23,78,0
23,79,0
23,80,0
24,1,7
24,2,7
24,3,7
24,4,7
24,5,7
24,6,4
24,7,7
24,8,4
24,9,7
24,10,6
24,11,4
24,12,7
24,13,7
24,14,7
24,15,0
24,16,6
24,17,6
24,18,0
24,19,5
24,20,5
24,21,6
24,22,5
24,23,3
24,25,5
24,26,4
24,27,0
24,28,7
24,29,4
24,30,5
24,31,6
24,32,3
24,33,2
24,34,2
24,35,5
24,36,3
24,37,1
24,38,1
24,39,5
24,40,6
24,41,1
24,42,3
24,43,1
24,44,4
24,45,4
24,46,0
24,47,2
24,48,3
24,49,1
24,50,6
24,51,1
24,52,1
24,53,3
24,54,0
24,55,4
24,56,0
24,57,1
24,58,1
24,59,0
24,60,2
24,61,1
24,62,3
24,63,0
24,64,3
24,65,1
24,66,0
24,67,0
24,68,0
24,69,0
24,70,4
24,71,1
24,72,0
24,73,-1
24,74,-1
24,75,-1
24,76,0
24,77,0
24,78,-1
24,79,-1
24,80,0
25,1,9
25,2,9
25,3,9
25,4,9
25,5,9
25,6,7
25,7,9
25,8,5
25,9,9
25,10,9
25,11,3
25,12,9
25,13,9
25,14,8
25,15,0
25,16,6
25,17,5
25,18,0
25,19,8
25,20,3
25,21,5
25,22,5
25,23,6
25,24,5
25,26,7
25,27,0
25,28,7
25,29,4
25,30,9
25,31,9
25,32,4
25,33,2
25,34,1
25,35,7
25,36,3
25,37,2
25,38,1
25,39,8
25,40,8
25,41,2
25,42,4
25,43,1
25,44,4
25,45,6
25,46,0
25,47,2
25,48,7
25,49,2
25,50,6
25,51,4
25,52,4
25,53,6
25,54,0
25,55,7
25,56,4
25,57,4
25,58,2
25,59,3
25,60,2
25,61,3
25,62,5
25,63,1
25,64,4
25,65,2
25,66,2
25,67,1
25,68,0
25,69,0
25,70,4
25,71,0
25,72,1
25,73,-1
25,74,-1
25,75,-1
25,76,1
25,77,1
25,78,-1
25,79,-1
25,80,-1
26,1,12
26,2,12
26,3,11
26,4,8
26,5,10
26,6,11
26,7,12
26,8,3
26,9,11
26,10,11
26,11,2
26,12,11
26,13,11
26,14,10
26,15,0
26,16,5
26,17,4
26,18,0
26,19,6
26,20,4
26,21,4
26,22,4
26,23,10
26,24,4
26,25,7
26,27,0
26,28,7
26,29,4
26,30,7
26,31,11
26,32,8
26,33,1
26,34,1
26,35,11
26,36,5
26,37,4
26,38,0
26,39,9
26,40,10
26,41,5
26,42,3
26,43,1
26,44,2
26,45,8
26,46,0
26,47,1
26,48,10
26,49,4
26,50,8
26,51,8
26,52,8
26,53,9
26,54,0
26,55,10
26,56,6
26,57,8
26,58,5
26,59,3
26,60,4
26,61,7
26,62,6
26,63,1
26,64,2
26,65,3
26,66,2
26,67,2
26,68,0
26,69,0
26,70,5
26,71,0
26,72,2
26,73,0
26,74,1
26,75,0
26,76,5
26,77,2
26,78,0
26,79,0
26,80,1
27,1,0
27,2,0
27,3,0
27,4,0
27,5,0
27,6,0
27,7,0
27,8,0
27,9,0
27,10,0
27,11,0
27,12,0
27,13,0
27,14,0
27,15,0
27,16,0
27,17,0
27,18,0
27,19,0
27,20,0
27,21,0
27,22,0
27,23,0
27,24,0
27,25,0
27,26,0
27,28,0
27,29,0
27,30,0
27,31,0
27,32,0
27,33,0
27,34,0
27,35,0
27,36,0
27,37,0
27,38,0
27,39,0
27,40,0
27,41,0
27,42,0
27,43,0
27,44,0
27,45,0
27,46,0
27,47,0
27,48,0
27,49,0
27,50,0
27,51,-1
27,52,-1
27,53,-1
27,54,-1
27,55,-1
27,56,-1
27,57,-1
27,58,-1
27,59,-1
27,60,-1
27,61,-1
27,62,-1
27,63,-1
27,64,-1
27,65,-1
27,66,-1
27,67,-1
27,68,-1
27,69,-1
27,70,-1
27,71,-1
27,72,-1
27,73,-1
27,74,-1
27,75,-1
27,76,-1
27,77,-1
27,78,-1
27,79,-1
27,80,-1
28,1,11
28,2,11
28,3,11
28,4,10
28,5,10
28,6,7
28,7,11
28,8,5
28,9,11
28,10,10
28,11,4
28,12,10
28,13,11
28,14,10
28,15,0
28,16,7
28,17,7
28,18,0
28,19,7
28,20,6
28,21,8
28,22,5
28,23,7
28,24,7
28,25,7
28,26,7
28,27,0
28,29,6
28,30,7
28,31,10
28,32,6
28,33,2
28,34,2
28,35,9
28,36,5
28,37,2
28,38,1
28,39,7
28,40,8
28,41,4
28,42,4
28,43,1
28,44,4
28,45,6
28,46,0
28,47,2
28,48,7
28,49,4
28,50,8
28,51,4
28,52,4
28,53,6
28,54,0
28,55,8
28,56,2
28,57,4
28,58,3
28,59,2
28,60,3
28,61,4
28,62,5
28,63,1
28,64,4
28,65,3
28,66,0
28,67,1
28,68,0
28,69,0
28,70,6
28,71,1
28,72,1
28,73,1
28,74,1
28,75,1
28,76,2
28,77,2
28,78,0
28,79,0
28,80,1
29,1,6
29,2,6
29,3,6
29,4,5
29,5,5
29,6,5
29,7,6
29,8,4
29,9,6
29,10,6
29,11,4
29,12,6
29,13,6
29,14,5
29,15,0
29,16,5
29,17,5
29,18,0
29,19,4
29,20,5
29,21,5
29,22,3
29,23,4
29,24,4
29,25,4
29,26,4
29,27,0
29,28,6
29,30,4
29,31,6
29,32,4
29,33,2
29,34,2
29,35,5
29,36,4
29,37,2
29,38,1
29,39,4
29,40,5
29,41,1
29,42,4
29,43,1
29,44,3
29,45,3
29,46,0
29,47,2
29,48,3
29,49,2
29,50,5
29,51,2
29,52,2
29,53,3
29,54,-1
29,55,4
29,56,0
29,57,2
29,58,0
29,59,-1
29,60,1
29,61,2
29,62,2
29,63,-1
29,64,1
29,65,1
29,66,-1
29,67,-1
29,68,-1
29,69,-1
29,70,2
29,71,0
29,72,-1
29,73,0
29,74,0
29,75,0
29,76,2
29,77,1
29,78,0
29,79,0
29,80,0
30,1,9
30,2,9
30,3,9
30,4,9
30,5,9
30,6,7
30,7,9
30,8,5
